,name,t_wins,t_losses,t_nc,t_draws,total,rounds,kd,kd_round,win_p,sig_strikes,sig_strikes_att,rounds_per_fight,time_min,time_per_fight,sig_str_per_min,ground_control
1493,Alex Ricci,0.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,49.0,119.0,2.0,19.733333333333334,9.866666666666667,2.483108108108108,1.4666666666666666
1494,Alex Schoenauer,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,0.3333333333333333,0.3333333333333333,3.0,0.0
1495,Alex Stiebling,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,7.0,2.0,10.0,10.0,0.4,0.0
1496,Alex Torres,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,37.0,99.0,3.0,15.0,15.0,2.466666666666667,3.25
1497,Alexander Munoz,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,37.0,144.0,3.0,15.0,15.0,2.466666666666667,0.9
1498,Alexandre Barros,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,8.0,20.0,2.0,8.15,8.15,0.9815950920245399,2.25
1499,Alexandre Dantas,0.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,15.0,47.0,2.0,17.28333333333333,8.641666666666666,0.8678881388621024,8.383333333333333
1500,Alexandre Ferreira,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,10.0,1.0,2.3333333333333335,2.3333333333333335,2.571428571428571,0.0
1501,Alfonso Alcarez,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,34.0,62.0,2.0,10.0,10.0,3.4,2.1166666666666667
1502,Allan Goes,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.5,0.0,36.0,49.0,2.0,8.0,8.0,4.5,0.0
1503,Allan Zuniga,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,59.0,112.0,3.0,15.0,15.0,3.933333333333333,0.0
1504,Allen Berube,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,5.0,1.0,4.366666666666666,4.366666666666666,0.9160305343511451,2.6666666666666665
1505,Amar Suloev,0.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,35.0,84.0,2.0,17.983333333333334,8.991666666666667,1.9462465245597775,0.05
1506,Amilcar Alves,0.0,2.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,14.0,30.0,3.0,28.183333333333334,14.091666666666667,0.4967474866942637,0.0
1507,Amir Albazi,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,12.0,28.0,1.0,4.7,4.7,2.553191489361702,2.35
1508,Anderson Dos Santos,0.0,2.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,81.0,302.0,3.0,30.0,15.0,2.7,4.166666666666667
1509,Andre Gusmao,0.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,51.0,117.0,2.0,18.28333333333333,9.141666666666666,2.7894257064721972,1.8333333333333335
1510,Andre Pederneiras,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,10.0,19.0,2.0,6.566666666666666,6.566666666666666,1.5228426395939088,0.06666666666666667
1511,Andreas Michailidis,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,23.0,46.0,1.0,5.0,5.0,4.6,0.15
1512,Andrew Holbrook,2.0,3.0,0.0,0.0,5.0,9.0,0.0,0.0,0.4,78.0,158.0,1.8,35.38333333333333,7.076666666666666,2.204427696655676,6.266666666666667
1513,Andy Anderson,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,1.3833333333333333,1.3833333333333333,1.4457831325301205,0.0
1514,Andy Enz,0.0,3.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,112.0,482.0,2.3333333333333335,31.933333333333334,10.644444444444444,3.5073068893528183,0.0
1515,Andy Wang,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,11.0,1.0,1.1666666666666667,1.1666666666666667,3.4285714285714284,0.0
1516,Ansar Chalangov,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,6.0,1.0,5.9,2.95,0.6779661016949152,0.8666666666666666
1517,Anthony Macias,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,8.0,9.0,1.0,1.9,0.95,4.2105263157894735,0.0
1518,Anton Zafir,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,22.0,34.0,1.0,7.366666666666666,3.683333333333333,2.986425339366516,4.183333333333334
1519,Antonio Banuelos,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,10.0,135.0,3.0,15.0,15.0,0.6666666666666666,0.016666666666666666
1520,Antonio Dos Santos,0.0,2.0,0.0,0.0,2.0,3.0,1.0,0.3333333333333333,0.0,48.0,94.0,1.5,8.883333333333333,4.441666666666666,5.403377110694184,2.55
1521,Antonio McKee,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,25.0,55.0,3.0,15.0,15.0,1.6666666666666667,2.8
1522,Antonio Mendes,0.0,2.0,0.0,0.0,2.0,2.0,1.0,0.5,0.0,8.0,17.0,1.0,5.983333333333333,2.9916666666666667,1.3370473537604457,0.5166666666666666
1523,Arman Tsarukyan,2.0,1.0,0.0,0.0,3.0,9.0,0.0,0.0,0.6666666666666666,151.0,345.0,3.0,45.0,15.0,3.3555555555555556,12.8
1524,Asbel Cancio,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.35,0.35,0.0,0.0
1525,Ashkan Mokhtarian,0.0,2.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,54.0,124.0,3.0,27.633333333333333,13.816666666666666,1.95416164053076,2.5166666666666666
1526,Askar Askarov,2.0,0.0,0.0,1.0,3.0,9.0,0.0,0.0,0.6666666666666666,144.0,276.0,3.0,45.0,15.0,3.2,13.25
1527,Assuerio Silva,0.0,3.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,58.0,120.0,2.3333333333333335,32.65,10.883333333333333,1.776416539050536,8.9
1528,Augusto Mendes,1.0,2.0,0.0,0.0,3.0,7.0,1.0,0.14285714285714285,0.3333333333333333,83.0,238.0,2.3333333333333335,34.3,11.433333333333332,2.419825072886298,5.416666666666667
1529,Austin Springer,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,14.0,32.0,1.0,3.6333333333333333,3.6333333333333333,3.853211009174312,0.05
1530,Azamat Gashimov,0.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,11.0,51.0,1.5,8.850000000000001,4.425000000000001,1.2429378531073445,2.0166666666666666
1531,Azunna Anyanwu,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,37.0,84.0,3.0,15.0,15.0,2.466666666666667,0.0
1532,Ben Askren,1.0,2.0,0.0,0.0,3.0,5.0,0.0,0.0,0.3333333333333333,63.0,128.0,1.6666666666666667,17.316666666666666,5.772222222222222,3.638113570741097,3.8833333333333333
1533,Bernardo Magalhaes,0.0,2.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,54.0,200.0,3.0,30.0,15.0,1.8,0.16666666666666666
1534,Besam Yousef,0.0,2.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,71.0,133.0,2.5,22.6,11.3,3.141592920353982,4.566666666666667
1535,Bharat Kandare,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,30.0,1.0,4.266666666666667,4.266666666666667,0.703125,0.0
1536,Bill Algeo,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,89.0,168.0,3.0,15.0,15.0,5.933333333333334,1.3166666666666667
1537,Bill Mahood,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.3,2.3,0.4347826086956522,0.0
1538,Billy Miles,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.6,1.6,0.0,0.31666666666666665
1539,Bob Gilstrap,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8666666666666667,0.8666666666666667,0.0,0.0
1540,Bobby Moffett,0.0,2.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,119.0,334.0,2.6666666666666665,37.71666666666667,12.572222222222223,3.1551038444542643,7.65
1541,Bobby Southworth,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,21.0,84.0,3.0,15.0,15.0,1.4,1.35
1542,Brad Imes,0.0,3.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,119.0,373.0,3.0,43.61666666666667,14.53888888888889,2.7283148643484907,6.45
1543,Brad Morris,0.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,5.0,8.0,1.5,10.066666666666666,5.033333333333333,0.49668874172185434,0.08333333333333333
1544,Brandon Melendez,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,23.0,2.0,7.15,7.15,0.8391608391608392,1.3666666666666667
1545,Brandon Royval,2.0,0.0,0.0,0.0,2.0,4.0,2.0,0.5,1.0,55.0,104.0,2.0,14.100000000000001,7.050000000000001,3.9007092198581557,3.5833333333333335
1546,Brandon Wolff,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,6.0,1.0,4.216666666666667,2.1083333333333334,0.4743083003952569,0.6333333333333333
1547,Brian Camozzi,0.0,3.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,65.0,246.0,2.0,20.666666666666668,6.888888888888889,3.1451612903225805,0.5
1548,Brian Cobb,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,13.0,2.0,5.166666666666667,5.166666666666667,0.0,1.8
1549,Brian Gassaway,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,6.0,2.0,6.933333333333334,6.933333333333334,0.43269230769230765,0.38333333333333336
1550,Brian Geraghty,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,2.15,2.15,0.46511627906976744,0.0
1551,Brian Houston,0.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,30.0,84.0,2.0,15.8,7.9,1.8987341772151898,1.4833333333333334
1552,Brian Melancon,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.5,0.5,31.0,63.0,1.0,7.416666666666666,3.708333333333333,4.179775280898877,1.6666666666666667
1553,Brianna Van Buren,1.0,1.0,0.0,0.0,2.0,6.0,0.0,0.0,0.5,106.0,255.0,3.0,30.0,15.0,3.533333333333333,9.25
1554,Brock Jardine,0.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,19.0,63.0,2.0,17.95,8.975,1.0584958217270195,0.7666666666666667
1555,Brodie Farber,0.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,28.0,61.0,2.0,16.616666666666667,8.308333333333334,1.6850551654964894,0.55
1556,Byron Bloodworth,0.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,25.0,88.0,1.5,13.700000000000001,6.8500000000000005,1.824817518248175,0.8833333333333333
1557,CJ Fernandes,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,28.0,55.0,2.0,10.0,10.0,2.8,8.483333333333333
1558,CJ Keith,0.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,8.0,16.0,1.5,9.316666666666666,4.658333333333333,0.8586762075134169,1.5166666666666666
1559,Cain Carrizosa,0.0,2.0,0.0,0.0,2.0,4.0,1.0,0.25,0.0,44.0,104.0,2.0,16.2,8.1,2.7160493827160495,0.9833333333333334
1560,Cale Yarbrough,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,22.0,1.0,1.9,1.9,3.1578947368421053,0.0
1561,Cameron Dollar,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,24.0,63.0,1.0,4.766666666666667,4.766666666666667,5.034965034965035,0.08333333333333333
1562,Cameron Else,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,11.0,30.0,2.0,5.733333333333333,5.733333333333333,1.9186046511627908,0.05
1563,Carlo Pedersoli Jr.,1.0,2.0,0.0,0.0,3.0,5.0,0.0,0.0,0.3333333333333333,86.0,228.0,1.6666666666666667,20.633333333333333,6.877777777777777,4.168012924071083,1.75
1564,Carlo Prater,1.0,2.0,0.0,0.0,3.0,7.0,0.0,0.0,0.3333333333333333,69.0,140.0,2.3333333333333335,30.483333333333334,10.161111111111111,2.2635319846910877,2.7833333333333337
1565,Carlos Barreto,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,11.0,32.0,2.0,8.0,8.0,1.375,0.0
1566,Carlos Eduardo Rocha,1.0,2.0,0.0,0.0,3.0,7.0,0.0,0.0,0.3333333333333333,40.0,117.0,2.3333333333333335,32.35,10.783333333333333,1.2364760432766615,3.966666666666667
1567,Carlos Huachin,0.0,2.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,52.0,242.0,2.5,24.816666666666666,12.408333333333333,2.0953660174613833,0.0
1568,Caros Fodor,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,47.0,92.0,3.0,15.0,15.0,3.1333333333333333,2.1166666666666667
1569,Chad Griggs,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,6.0,1.0,4.883333333333333,2.4416666666666664,0.4095563139931741,0.11666666666666667
1570,Chad Reiner,0.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,8.0,39.0,2.0,15.216666666666667,7.608333333333333,0.5257393209200438,1.45
1571,Chan-Mi Jeon,0.0,2.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,187.0,590.0,3.0,30.0,15.0,6.233333333333333,0.03333333333333333
1572,Chance Rencountre,2.0,2.0,0.0,0.0,4.0,10.0,0.0,0.0,0.5,49.0,239.0,2.5,44.46666666666667,11.116666666666667,1.1019490254872564,13.633333333333333
1573,Charlie Valencia,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,10.0,1.0,1.5,1.5,3.3333333333333335,0.0
1574,Chase Gormley,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,10.0,29.0,1.0,4.85,2.425,2.061855670103093,1.4833333333333334
1575,Chris Avila,0.0,2.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,71.0,233.0,3.0,30.0,15.0,2.3666666666666667,0.36666666666666664
1576,Chris Brennan,0.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,10.0,33.0,2.0,24.03333333333333,12.016666666666666,0.41608876560332875,0.13333333333333333
1577,Chris Condo,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.4666666666666667,0.4666666666666667,0.0,0.0
1578,Chris Fishgold,1.0,3.0,0.0,0.0,4.0,8.0,0.0,0.0,0.25,70.0,217.0,2.0,34.766666666666666,8.691666666666666,2.0134228187919465,4.4
1579,Chris Haseman,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,14.0,20.0,3.0,15.0,15.0,0.9333333333333333,0.23333333333333334
1580,Chris Heatherly,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,12.0,25.0,1.0,7.133333333333333,3.5666666666666664,1.6822429906542058,2.033333333333333
1581,Chris Liguori,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,3.4833333333333334,3.4833333333333334,0.28708133971291866,0.13333333333333333
1582,Chris Price,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,10.0,15.0,1.0,6.95,3.475,1.4388489208633093,0.65
1583,Chris Sanford,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,4.35,4.35,0.2298850574712644,0.0
1584,Chris Saunders,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,27.0,1.0,4.05,4.05,1.4814814814814816,0.6
1585,Chris Tickle,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,16.0,40.0,3.0,15.0,15.0,1.0666666666666667,5.05
1586,Christian Aguilera,1.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.5,26.0,62.0,1.5,7.766666666666667,3.8833333333333333,3.347639484978541,0.0
1587,Christian Colombo,0.0,2.0,0.0,1.0,3.0,7.0,0.0,0.0,0.0,81.0,181.0,2.3333333333333335,29.333333333333332,9.777777777777777,2.7613636363636367,1.9
1588,Christophe Leninger,0.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,4.0,18.0,1.5,12.816666666666666,6.408333333333333,0.31209362808842656,0.0
1589,Cindy Dandois,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,47.0,146.0,3.0,15.0,15.0,3.1333333333333333,6.633333333333334
1590,Cody Durden,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,36.0,85.0,3.0,15.0,15.0,2.4,6.15
1591,Cody Pfister,1.0,3.0,0.0,0.0,4.0,10.0,0.0,0.0,0.25,60.0,231.0,2.5,42.5,10.625,1.411764705882353,16.299999999999997
1592,Cole Williams,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,6.0,1.0,2.5833333333333335,2.5833333333333335,0.7741935483870968,0.0
1593,Colin Robinson,0.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,36.0,52.0,1.5,5.816666666666666,2.908333333333333,6.189111747851003,2.25
1594,Collin Hart,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,95.0,212.0,3.0,15.0,15.0,6.333333333333333,3.55
1595,Cory Walmsley,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,2.533333333333333,2.533333333333333,0.7894736842105263,0.03333333333333333
1596,Crafton Wallace,0.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,5.0,27.0,1.5,9.216666666666667,4.608333333333333,0.5424954792043399,0.75
1597,Craig White,0.0,2.0,0.0,0.0,2.0,4.0,1.0,0.25,0.0,24.0,59.0,2.0,19.53333333333333,9.766666666666666,1.2286689419795223,1.95
1598,Cristina Stanciu,0.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,44.0,88.0,2.0,17.6,8.8,2.5,3.3
1599,Curt Warburton,1.0,2.0,0.0,0.0,3.0,7.0,0.0,0.0,0.3333333333333333,68.0,161.0,2.3333333333333335,31.966666666666665,10.655555555555555,2.127215849843587,15.983333333333334
1600,Curtis Stout,0.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,7.0,10.0,2.0,16.083333333333332,8.041666666666666,0.4352331606217617,0.06666666666666667
1601,Daiju Takase,0.0,3.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,5.0,25.0,1.6666666666666667,22.083333333333332,7.361111111111111,0.22641509433962265,0.0
1602,Dan Barrera,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,12.0,17.0,3.0,15.0,15.0,0.8,7.15
1603,Dan Evensen,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,19.0,1.0,7.5166666666666675,3.7583333333333337,0.2660753880266075,0.6333333333333333
1604,Dan Lauzon,0.0,3.0,0.0,0.0,3.0,5.0,1.0,0.2,0.0,35.0,122.0,1.6666666666666667,22.716666666666665,7.572222222222222,1.5407190022010273,5.166666666666667
1605,Dan Moret,0.0,3.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,96.0,219.0,2.6666666666666665,35.983333333333334,11.994444444444445,2.667901806391848,9.75
1606,Daniel Spohn,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,24.0,51.0,3.0,15.0,15.0,1.6,1.0666666666666667
1607,Danillo Villefort,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,43.0,114.0,3.0,13.616666666666667,13.616666666666667,3.1578947368421053,1.0333333333333334
1608,Danilo Belluardo,0.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,13.0,21.0,1.5,8.566666666666666,4.283333333333333,1.517509727626459,4.366666666666666
1609,Danilo Marques,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,16.0,22.0,3.0,15.0,15.0,1.0666666666666667,7.266666666666667
1610,Danny Abbadi,0.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,59.0,155.0,2.0,17.933333333333334,8.966666666666667,3.2899628252788102,1.8333333333333333
1611,Danny Chavez,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,49.0,110.0,3.0,15.0,15.0,3.2666666666666666,2.0833333333333335
1612,Danny Mitchell,0.0,2.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,76.0,154.0,3.0,30.0,15.0,2.533333333333333,6.633333333333333
1613,Dante Rivera,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,34.0,64.0,3.0,15.0,15.0,2.2666666666666666,2.4833333333333334
1614,Darrel Gholar,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,26.0,1.0,7.95,7.95,0.5031446540880503,0.0
1615,Darrell Horcher,1.0,3.0,0.0,0.0,4.0,9.0,0.0,0.0,0.25,89.0,199.0,2.25,43.46666666666667,10.866666666666667,2.0475460122699385,9.8
1616,Darrill Schoonover,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,16.0,48.0,3.0,13.333333333333334,13.333333333333334,1.2,2.1
1617,Dashon Johnson,0.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,18.0,26.0,2.0,17.75,8.875,1.0140845070422535,1.2833333333333332
1618,Dave Galera,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,25.0,36.0,3.0,15.0,15.0,1.6666666666666667,0.08333333333333333
1619,David Baron,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,7.0,16.0,3.0,13.316666666666666,13.316666666666666,0.5256570713391739,0.9166666666666666
1620,David Dodd,0.0,2.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,10.0,31.0,2.5,25.0,12.5,0.4,1.6500000000000001
1621,David Dvorak,2.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,1.0,135.0,279.0,3.0,30.0,15.0,4.5,1.2833333333333332
1622,David Hood,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.5166666666666667,0.5166666666666667,3.8709677419354835,0.0
1623,David Kaplan,0.0,2.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,62.0,134.0,2.5,21.53333333333333,10.766666666666666,2.879256965944273,6.233333333333333
1624,David Lee,0.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,13.0,26.0,1.5,8.75,4.375,1.4857142857142858,0.38333333333333336
1625,David Levicki,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,5.0,1.0,12.216666666666667,12.216666666666667,0.3274215552523874,0.0
1626,David Mitchell,1.0,4.0,0.0,0.0,5.0,14.0,0.0,0.0,0.2,118.0,363.0,2.8,67.91666666666666,13.583333333333332,1.7374233128834358,7.633333333333333
1627,David Roberts,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.3833333333333333,1.3833333333333333,0.0,0.0
1628,David Velasquez,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,20.0,37.0,2.0,7.683333333333334,7.683333333333334,2.6030368763557483,0.0
1629,David Zawada,1.0,2.0,0.0,0.0,3.0,7.0,1.0,0.14285714285714285,0.3333333333333333,108.0,259.0,2.3333333333333335,31.95,10.65,3.380281690140845,3.5166666666666666
1630,Denis Stojnic,0.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,23.0,99.0,2.0,15.183333333333334,7.591666666666667,1.5148188803512623,4.866666666666666
1631,Derek Downey,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,6.25,6.25,0.32,1.0333333333333334
1632,Derrick Krantz,0.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,39.0,103.0,2.0,18.866666666666667,9.433333333333334,2.067137809187279,7.233333333333334
1633,Derrick Noble,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,18.0,45.0,1.0,2.9,2.9,6.206896551724138,0.65
1634,Diego Saraiva,0.0,3.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,74.0,227.0,3.0,45.0,15.0,1.6444444444444444,7.966666666666666
1635,Dieusel Berto,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,5.0,1.0,5.95,5.95,0.5042016806722689,0.0
1636,Dileno Lopes,0.0,2.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,71.0,196.0,3.0,30.0,15.0,2.3666666666666667,7.883333333333334
1637,Dmitri Stepanov,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.5,1.5,0.6666666666666666,0.0
1638,Dmitry Sosnovskiy,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,28.0,40.0,2.0,9.483333333333334,9.483333333333334,2.9525483304042175,4.25
1639,Dokonjonosuke Mishima,0.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,7.0,41.0,2.0,16.066666666666666,8.033333333333333,0.43568464730290457,3.3333333333333335
1640,Dominic Waters,0.0,3.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,16.0,69.0,2.3333333333333335,33.18333333333334,11.061111111111112,0.4821697639377197,13.55
1641,Don'Tale Mayes,0.0,2.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,59.0,169.0,2.5,21.85,10.925,2.700228832951945,1.5833333333333335
1642,Donnie Chappell,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.5166666666666666,1.5166666666666666,0.0,0.0
1643,Donny Walker,0.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,32.0,86.0,2.0,17.666666666666668,8.833333333333334,1.811320754716981,6.316666666666666
1644,Dorian Price,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.38333333333333336,0.38333333333333336,0.0,0.0
1645,Doug Evans,0.0,2.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,42.0,117.0,2.5,23.5,11.75,1.7872340425531914,3.7333333333333334
1646,Drakkar Klose,5.0,2.0,0.0,0.0,7.0,20.0,0.0,0.0,0.7142857142857143,373.0,703.0,2.857142857142857,96.0,13.714285714285714,3.8854166666666665,21.633333333333333
1647,Dricus Du Plessis,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,26.0,58.0,1.0,3.3666666666666667,3.3666666666666667,7.7227722772277225,0.03333333333333333
1648,Duda Santana,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,42.0,106.0,2.0,6.983333333333333,6.983333333333333,6.014319809069212,2.5833333333333335
1649,Dusko Todorovic,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,85.0,134.0,2.0,8.25,8.25,10.303030303030303,3.4166666666666665
1650,Dustin Neace,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,18.0,55.0,2.0,8.633333333333333,8.633333333333333,2.084942084942085,0.9166666666666666
1651,Eddie Mendez,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,12.0,1.0,2.3333333333333335,2.3333333333333335,1.7142857142857142,0.36666666666666664
